"Week start date","Ontario","Algoma Public Health Unit","Brant County Health Unit","Chatham-Kent Health Unit","Durham Region Health Department","Eastern Ontario Health Unit","Grey Bruce Health Unit","Haldimand-Norfolk Health Unit","Haliburton, Kawartha, Pine Ridge District Health Unit","Halton Region Health Department","Hamilton Public Health Services","Hastings and Prince Edward Counties Health Unit","Huron Perth Health Unit","Kingston, Frontenac and Lennox and Addington Health Unit","Lambton Public Health","Leeds, Grenville and Lanark District Health Unit","Middlesex-London Health Unit","Niagara Region Public Health Department","North Bay Parry Sound District Health Unit","Northwestern Health Unit","Ottawa Public Health","Peel Public Health","Peterborough Public Health","Porcupine Health Unit","Region of Waterloo, Public Health","Renfrew County and District Health Unit","Simcoe Muskoka District Health Unit","Southwestern Public Health","Sudbury and District Health Unit","Thunder Bay District Health Unit","Timiskaming Health Unit","Toronto Public Health","Wellington-Dufferin-Guelph Health Unit","Windsor-Essex County Health Unit","York Region Public Health"
"2020-12-27","14726022","117637","153604","106975","713532","216011","176182","120025","191152","610116","582966","172830","146315","209260","132592","179841","510109","481700","129721","81443","1044484","1558793","147848","85030","604683","108744","605206","219045","205137","157423","34007","2984054","312535","427471","1199551"
"2021-01-03","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-01-10","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-01-17","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-01-24","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-01-31","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-02-07","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-02-14","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-02-21","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-02-28","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-03-07","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-03-14","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-03-21","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-03-28","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-04-04","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-04-11","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-04-18","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-04-25","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-05-02","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-05-09","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-05-16","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-05-23","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-05-30","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
